E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,Estrength,Nsites,SvN1,SvN10,SvN11,SvN12,SvN13,SvN14,SvN15,SvN16,SvN17,SvN18,SvN19,SvN2,SvN20,SvN3,SvN4,SvN5,SvN6,SvN7,SvN8,SvN9,angle,correlation1,correlation10,correlation11,correlation12,correlation13,correlation14,correlation15,correlation16,correlation17,correlation18,correlation19,correlation2,correlation20,correlation3,correlation4,correlation5,correlation6,correlation7,correlation8,correlation9,g,inversion_symmetry1,inversion_symmetry10,inversion_symmetry11,inversion_symmetry12,inversion_symmetry13,inversion_symmetry14,inversion_symmetry15,inversion_symmetry16,inversion_symmetry17,inversion_symmetry18,inversion_symmetry19,inversion_symmetry2,inversion_symmetry20,inversion_symmetry3,inversion_symmetry4,inversion_symmetry5,inversion_symmetry6,inversion_symmetry7,inversion_symmetry8,inversion_symmetry9,memory,mmax,pairs,parity1,parity10,parity11,parity12,parity13,parity14,parity15,parity16,parity17,parity18,parity19,parity2,parity20,parity3,parity4,parity5,parity6,parity7,parity8,parity9,prev_corresponding_energy1,prev_corresponding_energy10,prev_corresponding_energy11,prev_corresponding_energy12,prev_corresponding_energy13,prev_corresponding_energy14,prev_corresponding_energy15,prev_corresponding_energy16,prev_corresponding_energy17,prev_corresponding_energy18,prev_corresponding_energy19,prev_corresponding_energy2,prev_corresponding_energy20,prev_corresponding_energy3,prev_corresponding_energy4,prev_corresponding_energy5,prev_corresponding_energy6,prev_corresponding_energy7,prev_corresponding_energy8,prev_corresponding_energy9,reflection_symmetry1,reflection_symmetry10,reflection_symmetry11,reflection_symmetry12,reflection_symmetry13,reflection_symmetry14,reflection_symmetry15,reflection_symmetry16,reflection_symmetry17,reflection_symmetry18,reflection_symmetry19,reflection_symmetry2,reflection_symmetry20,reflection_symmetry3,reflection_symmetry4,reflection_symmetry5,reflection_symmetry6,reflection_symmetry7,reflection_symmetry8,reflection_symmetry9,t_diagonalization,t_metrics
-0.6886088166293769,0.5418753557230761,0.5965656591332458,0.6553429060041166,0.7528952626900381,0.7641098610939631,0.7876492886902388,0.8208380064229601,0.8809496573569402,0.9564696255050765,1.008560686265937,-0.4252448880998018,1.0191051250641228,0.0070899876893482225,0.0975175924387037,0.21346577413875667,0.25475273531120735,0.40024169358589184,0.40898033384928884,0.5242352102591954,0.0,6,0.3521858126380875,1.2970666434708535,0.9347322934650919,1.4018963228087922,0.9111766538759553,0.9893166103886649,1.46937240496107,1.5195972317851532,0.8806945057817477,1.2127616375653432,1.2822792183505571,0.7318916859116039,1.0254152218982007,0.8813640649874664,0.8649635460107861,0.9759107972359291,0.7379938736762933,0.9398001525438563,0.9984851522982428,1.3050664697858771,90.0,0.1846603378959161,0.1467785731240289,0.18778081372625885,0.26495617673986277,0.06426188371251171,0.23851548205561618,0.20086174127781936,0.14118937817105529,0.25893108415467064,-0.18961340660868176,0.21412936625500906,0.3470545135532316,0.027651964985166966,0.1808540425951794,-0.09433301064611659,0.016946827137294968,0.3368079648025951,0.1112925059692085,0.11113642611907326,0.1257827300844389,0.46,1.0000000000000009,2.7320471819099573e-28,5.540715560727416e-28,1.0000000000000218,1.0000000000000013,2.633005078961877e-27,6.971327138297365e-29,7.556366877503876e-29,9.382947648672699e-26,1.0000000000000042,0.999999999999978,0.9999999999999956,0.9999999999999833,0.9999999999999917,2.1429437305207896e-28,1.8402900027361575e-26,0.9999999999999885,7.385710225131723e-27,1.0000000000000016,1.1069359392563414e-28,314930736,2,nearest,1.0000000000000007,0.9999999999999959,7.6099650768685455e-28,1.0000000000000218,6.8592928793763585e-28,1.7199273512903623e-27,1.000000000000006,0.9999999999999927,3.388538897060631e-25,1.0000000000000044,0.999999999999978,4.7233599339976395e-28,3.2709654764414807e-26,3.143731543061332e-29,3.412864376009631e-29,1.8260804916949043e-26,0.9999999999999883,2.959812767945832e-28,9.89425500080726e-28,0.9999999999999953,1,11,9,12,13,14,16,17,15,19,20,2,18,3,4,5,6,8,7,10,1.0000000000000009,0.9999999999999961,1.0000000000000107,2.6812519351847106e-27,6.967906686716134e-28,1.802373834735017e-27,2.7676181450178173e-28,0.9999999999999927,1.000000000000024,1.0000000000000044,0.9999999999999781,0.9999999999999954,0.9999999999999836,1.6199381948229918e-28,3.605030781171859e-28,0.9999999999999912,0.9999999999999885,7.686069014794623e-27,1.0000000000000018,3.154684342262772e-26,5.629368212,0.464061889
-0.8544064843531659,0.3398146342958541,0.47850401180005536,0.48659863759937577,0.610085880228517,0.6544563947584642,0.6587075039080775,0.6703900106377298,0.8006468431855049,0.8081273339408993,0.8570079035002789,-0.646918304672157,0.8744064666849609,-0.14220010617807424,-0.05703854438852932,0.047654651790932236,0.06443982122852616,0.27103171899892153,0.2904851489434632,0.31921926593669886,0.0,6,0.42444947566800545,1.3154264262963602,1.4041949523964115,0.9875525033957763,1.4637879316295879,1.5129977493260793,0.9643147074590869,1.0461436363982521,0.9201004628170886,1.2050677377474996,1.2853667789521153,0.7334079963837061,1.5098895155894179,0.9075305198773391,0.9043427507368511,0.797788393931885,1.0299484142839965,0.9916541989705419,1.076407447201683,1.3221806898836572,90.0,0.22191484576406303,0.16383655808025968,0.2667024655037594,0.20991482851859225,0.21488189680664163,0.14990946166981417,0.09266009165455417,0.2579025036730817,0.2737252955615549,-0.19099030142940202,0.22383193921175432,0.36700861163778353,0.2260564151986016,0.18452841375065127,-0.07623954145329512,0.3209765971894008,0.0429072809263064,0.13478293952384884,0.13210775359831897,0.14003691616008437,0.51,1.0000000000000335,3.81605453999238e-27,1.0000000000000238,3.110323242295734e-25,2.3075166783474144e-26,1.2957524916821687e-24,0.9999999999999933,5.484444509984288e-27,1.654152340285031e-28,0.9999999999999798,1.0000000000000004,1.000000000000044,6.148077789413603e-24,0.9999999999999866,3.1200527322259874e-28,1.0000000000000122,1.5312783950191143e-26,3.4260722151814306e-27,1.0000000000000275,3.7540596254545324e-27,497998864,2,nearest,1.0000000000000338,0.9999999999999758,1.0000000000000235,3.10832542057432e-25,1.0000000000000042,1.0000000000000069,6.044862201472044e-25,5.774155168115209e-26,7.29458166957973e-28,0.9999999999999801,1.0000000000000004,4.136843273167455e-28,1.0000000000000495,6.862696472325584e-28,1.667274764959288e-28,1.0000000000000122,1.5433105229116632e-26,1.1630841461076337e-26,1.0896465780463084e-26,1.0000000000000018,1,10,12,11,15,16,13,14,17,18,19,2,-1,3,4,6,5,7,8,9,1.0000000000000335,0.9999999999999759,2.6688335080884226e-25,1.0000000000000184,9.156940231922043e-27,1.0000000000000069,5.6935389338162795e-25,5.103505119597017e-26,1.0000000000000469,0.9999999999999799,1.0000000000000004,1.000000000000044,1.0000000000000493,7.080920255852777e-28,2.6438472941767994e-28,1.000000000000012,1.0000000000000064,7.759630294206483e-27,1.0000000000000278,3.4216718504444946e-25,7.610524541,0.379259053
-1.0398117321539495,0.1585225456103603,0.2968001394653135,0.3625742764638633,0.4243734006129756,0.48188836798040025,0.5484198795895231,0.5624219593631773,0.6535638347930394,0.6975516925976867,0.7067748807774324,-0.8797471305156639,0.7127872202220804,-0.29775624742829326,-0.22232579827327079,-0.15700392118675435,-0.09791146849592862,0.10671197932295641,0.12847293688469996,0.13020299731210963,0.0,6,0.49523504226615656,1.1560847434350032,1.4065334865138996,1.043128463222065,1.4590045407664076,1.5060430925285946,1.0189273065961433,1.1040582288600949,1.2105814502297358,1.2900223356419327,0.9621287448764139,0.7343601201627118,1.503722586481688,0.9333536966277545,0.9484631234962116,0.8593677346722742,1.0851637588564649,1.3377232693958134,1.0453092286942551,1.3321639777699508,90.0,0.26176311594033186,0.15609127074776954,0.2681210056520783,0.23289976401839083,0.228451956709694,0.15900627925608737,0.12412890102962071,0.27830839645752314,-0.18748296114276528,0.23284101781952576,0.28969875598334915,0.386530887402635,0.23027880791205985,0.18782284962425014,-0.05551558690991654,0.30171900989911926,0.07082661277891336,0.1545269686556571,0.15855908468824284,0.18103949385636292,0.56,1.0000000000000135,1.000000000000014,0.9999999999999898,2.1304637044811603e-28,2.524986601728997e-28,4.1287007627004705e-28,0.9999999999999994,8.647025842946388e-25,1.0000000000000155,0.9999999999999942,2.6053758420540933e-26,1.0000000000000193,1.7148742151296385e-27,0.9999999999999861,1.974142904243048e-27,1.0000000000000338,3.9748401453733187e-28,5.022215160355529e-27,8.418355342713271e-29,2.2869570680422895e-28,543817744,2,nearest,1.0000000000000133,1.2548527123970151e-27,0.9999999999999897,5.981136803331665e-28,1.0000000000000155,1.0000000000000038,3.579359861070595e-28,6.266791552297979e-28,1.0000000000000155,0.9999999999999942,2.8375435531893973e-25,2.8041403595670377e-27,1.0000000000000406,4.3083531001988335e-28,2.7695774167606167e-28,1.0000000000000335,4.533512407385305e-28,1.0000000000000102,5.737531491883933e-25,1.0000000000000435,1,8,11,12,13,14,15,16,18,19,17,2,20,3,4,5,6,9,7,10,1.000000000000013,1.000000000000014,5.253397627903951e-28,1.0000000000000027,2.3134270491979477e-28,1.000000000000004,2.8459620862605735e-28,5.834909063452344e-28,1.0000000000000155,0.9999999999999941,1.0000000000000717,1.0000000000000193,1.0000000000000404,5.682910820381415e-28,1.013344218050877e-27,1.0000000000000338,1.0000000000000222,5.496691883686635e-27,5.667335485957485e-25,1.000000000000044,8.047517263,0.379746874
-1.2443002406223151,0.012880911466420831,0.1104566358253481,0.2246388283429059,0.23083947550718353,0.30344811400952865,0.4219999137571777,0.44039090201335557,0.49296992982781546,0.5305753212609314,0.5431086458059157,-1.1229807034572918,0.5799740964576579,-0.45916316042209504,-0.39827774343631084,-0.3585622607648278,-0.27350071592380654,-0.11292940113792245,-0.08665432842860736,-0.0271704869032896,0.0,6,0.5588168058807145,1.2302687475999048,1.4089026279727432,1.0985842798538916,1.4549180333060319,1.4986648230215898,1.0700204126048702,1.1607144833360503,1.2271592316755102,1.2983715589807958,1.4948704448582038,0.734884548904322,1.5247320237829352,0.9587257346973644,0.9967009048768414,0.9179354442675621,1.1393180004323864,1.3516573477665614,1.3471585425191965,1.0980892467687722,90.0,0.30209582050665934,0.18127827344252256,0.26925331910021855,0.2558727734389077,0.24152264252761757,0.1686366120455939,0.15695935932238764,0.29899935903777736,-0.1797615865548034,0.2404814749325317,0.23352233517906637,0.40537748694100467,0.28028219207683364,0.19076390232100476,-0.03211122607075284,0.2810208975674696,0.10004958326463473,0.1691427305654531,0.1982169176976441,0.1815889035465663,0.61,1.0000000000000266,1.0000000000000286,0.9999999999999929,3.3377290382604103e-28,1.2305844935458907e-28,4.153629999900619e-28,1.0000000000000198,4.339428313495544e-28,1.0000000000000158,0.9999999999999984,3.799181852935592e-28,1.0000000000000144,1.178649157923325e-25,1.000000000000007,1.6713139938706746e-26,1.000000000000019,3.4652872303370657e-28,8.514959988723735e-29,3.5238046857673275e-28,1.0101881581324107e-26,482778896,2,nearest,1.0000000000000269,4.795321515523156e-28,0.9999999999999931,2.528592031530612e-25,1.0000000000000093,0.9999999999999887,1.001722598945982e-27,4.695232523391511e-28,1.0000000000000158,0.9999999999999986,0.999999999999993,4.3704238770163426e-27,0.9999999999999942,1.956140836110379e-28,7.685220546512214e-27,1.000000000000019,5.61054810998011e-28,1.0000000000000402,0.9999999999999815,1.0443010068543878e-26,1,10,11,12,13,14,15,16,17,18,20,2,-1,3,4,5,6,7,9,8,1.0000000000000269,1.0000000000000289,1.2732322862344016e-28,1.000000000000004,3.5627829347993195e-25,0.9999999999999887,9.797683257724077e-28,4.879875070769713e-28,1.0000000000000158,0.9999999999999986,0.9999999999999933,1.0000000000000144,1.578928274588946e-24,2.7391346041053023e-28,8.536091292073552e-27,1.0000000000000193,0.9999999999999899,8.278700769841908e-27,0.9999999999999815,1.6827339880689132e-26,6.355776658,0.347685099
-1.466618924763855,-0.14596785569824322,-0.0803238912953039,0.029836552249130288,0.07328708930314798,0.11941779268248749,0.28006756471364297,0.30475291755747136,0.326491960183277,0.3565134542976127,0.3658145652357915,-1.3758407892854518,0.4096565296449361,-0.6260398489837721,-0.5847924937376154,-0.5571169139951114,-0.46197843777919395,-0.33934653228821354,-0.31043831582243997,-0.19529333013905398,0.0,6,0.6110767790313182,1.2927023694967126,1.411293752823028,1.4514271847417424,1.1507733057487735,1.4907982107738402,1.1131016174255666,1.2142279139860357,1.2562232802166289,1.3152239623756072,1.4837128593499735,0.7350998413947263,1.5167722953229161,0.9835863456395839,1.0478237403847934,0.9697550155476393,1.1901330620257438,1.3640008523682174,1.3603775259968443,1.147232292988011,90.0,0.3406867515351131,0.20541195192603615,0.2701394914121945,0.25406121243648194,0.27789697510911904,0.1789806863607496,0.1890121374547715,0.3191948989603951,-0.16720672475236492,0.24532872989149937,0.23565223152410075,0.4233569292261107,0.2964197112183857,0.19337985045507333,-0.006169257173042836,0.26101902822458645,0.12974261801176332,0.1837731252818043,0.21520667654206843,0.2028190058717015,0.66,1.0000000000000202,1.0000000000000118,1.0000000000000036,2.7709848631536007e-27,1.0673811900585163e-28,7.507679368509767e-29,1.0000000000000058,1.7912516663433786e-26,0.999999999999975,0.9999999999999818,1.5011006135345218e-28,1.0000000000000115,9.007830113395717e-25,0.9999999999999851,1.297711872718574e-25,1.0000000000000062,1.973788533133281e-27,3.209469807683998e-28,3.378913124191187e-28,2.0782294029014674e-27,421742416,2,nearest,1.0000000000000202,2.140587741891315e-27,1.0000000000000033,0.9999999999999951,1.1974070364936603e-26,1.0000000000000233,1.4467308539909969e-27,5.367094623517173e-27,0.999999999999975,0.9999999999999818,1.0000000000000104,1.2242548671830249e-26,1.0000000000000144,1.0636928295181722e-26,1.293195670907017e-25,1.0000000000000062,4.332661111047229e-27,0.9999999999999786,1.0000000000000113,2.252535407637899e-28,1,10,11,13,12,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9,1.0000000000000202,1.000000000000012,1.4065867570716849e-27,6.47782684934758e-28,0.9999999999999857,1.0000000000000233,1.48317251686821e-27,5.379352098115915e-27,0.999999999999975,0.9999999999999819,1.0000000000000104,1.0000000000000113,3.3587097801108947e-25,1.2072468448517839e-26,1.3082646745888935e-25,1.000000000000006,0.9999999999999738,1.090585410326076e-25,1.0000000000000115,2.1579043543287896e-27,6.050651783,0.353956484
-1.7049576716755774,-0.31692079174156307,-0.27535964769713633,-0.1782658627054059,-0.09066148334858497,-0.06995986100752903,0.12384565998845938,0.15420692840369077,0.15614261567498133,0.17586421431710103,0.18139251271604642,-1.6375483723383852,0.23215410861362998,-0.7980399919088581,-0.7816996383017392,-0.7533714218848383,-0.6627323688046738,-0.5721829557021375,-0.5408192064593649,-0.37499142218422904,0.0,6,0.6507421976353954,1.3404113297174785,1.4136987958573237,1.4484365301420579,1.1971784682514242,1.4823956144764585,1.1458347789706265,1.3077400185993877,1.2651897354875203,1.3533532842059046,1.470722095879317,0.7351010613983869,1.5089863998502298,1.0079111012059567,1.100046029702982,1.0133657165574852,1.2357595107390267,1.3748153008503383,1.3718618246053016,1.1905882924286877,90.0,0.3758758062566904,0.22657847572606302,0.27081842844384385,0.26605045632610425,0.2982494550228354,0.1902346648054967,0.2183546811805372,-0.14607569300035367,0.33818828319548444,0.2431398826938088,0.2365046146263979,0.44033779808988516,0.3118298433637995,0.19570049743133455,0.021929744163415473,0.24332159871972245,0.1590357764891217,0.19831164233260334,0.2318635946487869,0.22149431903686184,0.71,1.000000000000032,1.0000000000000264,0.9999999999999938,2.086321390155805e-27,7.995382608326946e-29,5.351697092265475e-29,1.0000000000000322,1.0000000000000266,6.451053847189297e-27,0.9999999999999821,4.701325957485461e-28,1.0000000000000044,2.933021823466654e-26,0.9999999999999725,1.5824327891603903e-26,1.0000000000000333,3.0604798671862014e-27,2.0892488036712735e-28,1.68569401720799e-28,1.2077830237483013e-27,406473760,2,nearest,1.000000000000032,2.21793175287434e-27,0.9999999999999938,1.0000000000000038,3.2786495063035266e-27,1.0000000000000149,3.461285584858414e-28,1.0000000000000266,1.3422004872553443e-26,0.9999999999999823,0.9999999999999968,2.0269231296463794e-27,1.0000000000000113,5.282207399843566e-27,5.054259147557722e-27,1.000000000000033,6.34498343364432e-27,0.9999999999999875,0.9999999999999871,3.58727070695053e-27,1,10,11,12,13,14,15,17,16,18,19,2,20,3,4,5,6,7,8,9,1.000000000000032,1.0000000000000264,7.078146916732859e-28,7.218200542288699e-28,1.0000000000000029,1.0000000000000149,3.5184621561015973e-28,1.0000000000000266,1.337403352349836e-26,0.9999999999999823,0.9999999999999967,1.0000000000000044,3.531542055392865e-25,5.447614566471782e-27,9.05284448879989e-27,1.0000000000000333,1.0000000000000087,7.912151619850308e-27,0.9999999999999875,4.219296507284446e-27,5.911455222,0.366713092
-1.9572592690755344,-0.49849834376116237,-0.4744877039951715,-0.3930889879770279,-0.26617438242693625,-0.2644875173881346,-0.045058407205865667,-0.024017818364935634,-0.010682462288259408,-0.009628621899374964,-0.004966334749742643,-1.907346408297154,0.04780617652832935,-0.9887293019073488,-0.9748515607388092,-0.9483426500075224,-0.8749356894928423,-0.8110870812825975,-0.7774605828658036,-0.5651868261493805,0.0,6,0.6789901399015112,1.3740154101263642,1.4161102235071212,1.445858679204463,1.2365320976812173,1.473446532578829,1.168420339414582,1.424728772674074,1.4520267349368885,1.4564774675849033,1.324122391406746,0.7349601346539739,1.5014722267636718,1.1512659164952164,1.0317016457253894,1.0493704205288514,1.2750968367272946,1.3841943637062333,1.3817080924267553,1.2270976554246371,90.0,0.40687342529343223,0.2437575863591289,0.271328013817255,0.2774863021290436,0.3166052454413204,0.20259776617322062,0.24376491672021666,-0.09716237894148096,0.21439246389968342,0.2359009380659977,0.3545023473725041,0.45624670144643636,0.3265501193216771,0.0515694357898077,0.19775697965912128,0.2287022047623511,0.18717172233503374,0.21266074513701788,0.2480652966360685,0.23738775270022067,0.76,1.0000000000000058,1.0000000000000255,1.0000000000000029,1.3129773173107321e-27,5.0189734350731366e-29,2.1384909804893663e-28,1.00000000000002,0.9999999999999952,1.0000000000000144,1.954307366559815e-27,1.9423542749529702e-28,1.0000000000000218,4.3011962929835244e-27,9.447067865422776e-26,0.9999999999999822,1.0000000000000129,4.345483437240698e-28,3.0896723429112454e-27,6.723402176556396e-29,8.714078033814042e-27,398843296,2,nearest,1.000000000000006,2.828922761159594e-27,1.0000000000000027,1.0000000000000153,7.819074822342612e-24,1.0000000000000397,1.0606507117891768e-27,0.9999999999999952,1.0000000000000147,1.0000000000000124,5.630134811817478e-25,1.9278580229418498e-26,1.0000000000000089,5.028602600880353e-27,9.312647367569171e-28,1.0000000000000129,2.274591715226987e-27,1.0000000000000007,1.0000000000000029,3.932367684413503e-27,1,10,11,12,13,14,15,16,18,19,17,2,20,4,3,5,6,7,8,9,1.000000000000006,1.0000000000000258,4.559911855016906e-27,1.6438258891092156e-27,1.000000000000042,1.0000000000000397,1.0668760186341035e-27,0.9999999999999951,1.0000000000000144,1.0000000000000124,5.627227744494728e-25,1.0000000000000213,2.6786541176162046e-25,7.315316715292392e-27,9.747809375884225e-28,1.0000000000000129,0.9999999999999978,5.779895105702516e-26,1.0000000000000029,5.764477805386103e-27,5.761635061,0.366430838
-2.2215078495276552,-0.6891500352094113,-0.6775620401562125,-0.6142519241995956,-0.4640171137706267,-0.45215208834918974,-0.2249240980865342,-0.20949938745243502,-0.20668239707383293,-0.201278814929961,-0.17984399339149618,-2.1845167801079426,-0.14304085612813872,-1.2054932902551778,-1.1561959000140718,-1.1430830081788639,-1.09762696414857,-1.0557149960749306,-1.020023917589463,-0.7647860706840145,0.0,6,0.6981935097371184,1.3963146729434357,1.418521053266316,1.4436160547012578,1.4640045505284185,1.2688338321542656,1.1827470646498968,1.646978452766392,1.441681496897658,1.573945907003004,1.4510805064801284,0.7347292127225413,1.4943247875303518,1.1994327170556374,1.054977705703931,1.0794147736219755,1.3078515983761525,1.392253047250862,1.39005060135305,1.2568636018407862,90.0,0.4336348879473115,0.256840530133193,0.27170516975510145,0.28837474644843286,0.2162520039686049,0.33301535099782276,0.26483676050682026,0.08197929645042734,0.23366941628243726,0.056438317330217966,0.35386618386554924,0.4710598642777031,0.3406202200477268,0.08196323565762094,0.19958164315910928,0.2172208380668294,0.21360518553357455,0.22673497405922208,0.2637150615504239,0.25081428149395235,0.81,1.000000000000005,1.000000000000043,1.0000000000000033,1.4875870564495366e-26,1.0063215071016634e-28,1.0530522712722753e-28,0.9999999999999974,0.9999999999999974,2.9038694070844534e-27,1.0000000000000167,1.1588089363784672e-28,1.0000000000000757,3.4420965686163146e-26,7.114697061143044e-26,1.0000000000000053,1.0000000000000229,1.2986292932994428e-26,1.243224756956893e-27,1.770764702115756e-27,7.05101133418842e-27,398838416,2,nearest,1.0000000000000053,1.34929507865525e-26,1.0000000000000036,1.000000000000003,0.999999999999996,1.7022624983795472e-25,3.9408533011479176e-28,0.9999999999999972,1.000000000000008,1.0000000000000167,9.195159819287799e-27,3.041592206040454e-25,1.0000000000000182,3.022981283873089e-26,1.6617355792420016e-25,1.000000000000023,3.4566559356226767e-26,1.0000000000000147,1.0000000000000169,4.0206173087397085e-28,1,10,11,12,14,13,15,16,18,17,19,2,20,3,4,5,6,7,8,9,1.0000000000000053,1.000000000000043,1.1093042167903555e-26,5.405578449133608e-27,0.999999999999996,1.0000000000000382,3.99069247474557e-28,0.9999999999999973,1.000000000000008,1.0000000000000167,1.310520215887683e-28,1.0000000000000757,3.863361234253561e-26,3.0457010511649515e-26,1.6594317764857831e-25,1.0000000000000229,0.9999999999999889,7.708531829070792e-26,1.0000000000000169,6.992660279105354e-27,6.625178158,0.566290956
-2.4959045237101884,-0.8874746434051418,-0.8844515964645353,-0.841377785687773,-0.6684506606145227,-0.6475454006717607,-0.41412827316246237,-0.4091708709513395,-0.4050098652592856,-0.39265338185021337,-0.37840013143739587,-2.4683911857156504,-0.3401851179648395,-1.4314858889836817,-1.3418264720263038,-1.3385103697403626,-1.329796035692526,-1.3057329530513686,-1.2681731042012816,-0.9728093940045175,0.0,6,0.7108378503898513,1.4106206052360415,1.4209248922555127,1.4416419294000433,1.4542188812393837,1.2949179530405517,1.1912356030107023,1.4271695813433005,1.4250009522243914,1.328019068329121,1.5173612288578533,0.7344449441534273,1.5979158231133093,1.2429139998970313,1.0777706471095287,1.1052741438575184,1.3343744258480104,1.39911816776863,1.3970447547799425,1.2808722056663349,90.0,0.45655197947828485,0.2663033141424928,0.2719858228046738,0.298728761218843,0.23133275170397577,0.3477461592380673,0.28177150746945256,0.22967647154304904,0.25979043603957963,-0.09929719230189099,0.26217168280411685,0.4847918869806409,0.28690108137710957,0.11227072428426003,0.2012080133271108,0.20852613885250343,0.23802963793748275,0.24046272169933447,0.27874206844150656,0.2624438231486646,0.86,1.0000000000000093,1.000000000000028,1.000000000000015,1.893083748446096e-26,2.0670929055910427e-28,1.0792025480571652e-28,1.0000000000000036,1.8200831765745257e-25,1.0000000000000189,0.9999999999999923,6.49689817802888e-27,1.000000000000022,2.2683060543120524e-26,4.35806207089348e-27,0.9999999999999766,1.0000000000000282,1.939202331902353e-24,1.2768754061320836e-25,2.03281135258095e-28,5.184110372224676e-28,415104528,2,nearest,1.0000000000000093,7.62697819523875e-26,1.0000000000000149,1.000000000000032,1.0000000000000033,2.624902073056665e-25,9.068622195685615e-26,1.0000000000000084,1.000000000000019,0.9999999999999923,9.092060620235346e-27,1.866526487291859e-24,1.3957079147197337e-23,3.051377215042314e-26,8.67505979223942e-25,1.000000000000028,9.56275738907713e-25,1.0000000000000093,1.00000000000001,4.254366877455749e-27,1,10,11,12,13,14,15,17,16,18,19,2,19,3,4,5,6,7,8,9,1.0000000000000093,1.0000000000000282,5.506513201956637e-26,4.336535759312069e-27,1.0000000000000033,1.0000000000000175,9.014196120752493e-26,1.0000000000000089,1.0000000000000189,0.9999999999999923,7.283630545475355e-27,1.000000000000022,2.3272031490529518e-26,3.8821940557705484e-27,2.0064578516683283e-24,1.000000000000028,0.9999999999999843,1.0938374894078495e-25,1.0000000000000098,7.052293233159405e-28,6.121040438,0.45540743
-2.7789307885234447,-1.0950383429504758,-1.0923174868889807,-1.074098639187658,-0.8777367663761396,-0.8514157378008258,-0.6164740347379132,-0.6112536796874699,-0.6076962629308382,-0.5987222419049396,-0.5871914716090755,-2.7583566867879763,-0.5428612860717313,-1.66610519390905,-1.5704550842091518,-1.560819441527383,-1.535346069794959,-1.5315274215692818,-1.5215785826342587,-1.1884546763638035,0.0,6,0.7189835330888789,1.423315975416249,1.4197643605628787,1.4398807127849271,1.4443587879106714,1.3159361935351792,1.4139060094370886,1.1960619331758349,1.2873506649771969,1.3777762759760115,1.2634804643946262,0.7341324825200141,1.481452384137351,1.2807247370655213,1.3554037881619103,1.4049204963187851,1.1284003650881334,1.1001182707176793,1.4028535214631657,1.300537410479234,90.0,0.4761821272868845,0.2722047770499091,0.2728514285848981,0.308565627293672,0.24789039803853105,0.3611137309101361,0.22386793672804303,0.2950868574543778,0.29438962957708775,0.20490242673866113,-0.11103161432260604,0.4974843674302452,0.36698194903940223,0.1417251771574442,0.26034569237490407,0.2537868170094415,0.20212010892484994,0.20267085879148355,0.2930996742318347,0.2730341243884743,0.91,1.0000000000000187,0.9999999999999929,1.0000000000000144,5.686183668691709e-26,2.4389976815719955e-28,5.815568874950808e-28,5.225377042031468e-26,1.0000000000000073,1.0000000000000027,4.5685202996451304e-26,0.9999999999999862,1.0000000000000353,4.118088118334919e-27,1.2811532509096774e-27,9.018100096305563e-26,3.0750808813549855e-26,1.0000000000000184,1.0000000000000029,2.959554075330018e-24,8.196388064762753e-28,384586160,2,nearest,1.0000000000000187,0.9999999999999928,1.13830668764986e-23,1.0000000000000033,0.9999999999999847,3.785213533956568e-25,0.999999999999995,2.2128580196052617e-25,1.0000000000000027,1.679745739995242e-26,0.9999999999999865,1.2817281907654901e-24,1.0000000000000115,3.896630991774251e-27,7.7426206783359615e-25,1.0000000000000004,1.0000000000000184,8.860272623721435e-24,1.000000000000014,1.2407460021733704e-27,1,11,10,12,13,14,16,15,17,19,18,2,-1,3,6,7,5,4,8,9,1.0000000000000187,1.1320984648128765e-23,1.0000000000000144,5.686324030466056e-26,0.9999999999999849,1.0000000000000226,0.9999999999999949,2.212398738550081e-25,1.0000000000000027,1.2887008162873355e-26,0.9999999999999862,1.0000000000000355,1.5472545231681908e-26,7.009053794791978e-27,1.0000000000000102,1.1617606936484328e-24,1.0000000000000184,8.944787899724527e-24,1.0000000000000142,1.1787322964671642e-27,5.895709077,0.531708289
